Year,long,lat,Borough,crimeType,NumOfCrimes
2018,-0.331103318,51.52252369,Ealing,Fraud or Forgery,47
2018,-0.331103318,51.52252369,Ealing,Other Notifiable Offences,622
2018,-0.331103318,51.52252369,Ealing,Robbery,843
2018,-0.331103318,51.52252369,Ealing,Sexual Offences,619
2018,-0.331103318,51.52252369,Ealing,Theft and Handling,9629
2018,-0.331103318,51.52252369,Ealing,Violence Against The Person,9773
2018,-0.087357679,51.6510689,Enfield,Burglary,3781
2018,-0.087357679,51.6510689,Enfield,Criminal Damage,2190
2018,-0.087357679,51.6510689,Enfield,Drugs,894
2018,-0.087357679,51.6510689,Enfield,Fraud or Forgery,43
2018,-0.087357679,51.6510689,Enfield,Other Notifiable Offences,561
2018,-0.087357679,51.6510689,Enfield,Robbery,1220
2018,-0.087357679,51.6510689,Enfield,Sexual Offences,618
2018,-0.087357679,51.6510689,Enfield,Theft and Handling,9879
2018,-0.087357679,51.6510689,Enfield,Violence Against The Person,8280
2018,0.056667612,51.4727399,Greenwich,Burglary,2891
2018,0.056667612,51.4727399,Greenwich,Criminal Damage,2162
2018,0.056667612,51.4727399,Greenwich,Drugs,852
2018,0.056667612,51.4727399,Greenwich,Fraud or Forgery,47
2018,0.056667612,51.4727399,Greenwich,Other Notifiable Offences,606
2018,0.056667612,51.4727399,Greenwich,Robbery,641
2018,0.056667612,51.4727399,Greenwich,Sexual Offences,642
2018,0.056667612,51.4727399,Greenwich,Theft and Handling,8189
2018,0.056667612,51.4727399,Greenwich,Violence Against The Person,9185
2018,-0.063392167,51.55224629,Hackney,Burglary,3667
2018,-0.063392167,51.55224629,Hackney,Criminal Damage,1868
2018,-0.063392167,51.55224629,Hackney,Drugs,1432
2018,-0.063392167,51.55224629,Hackney,Fraud or Forgery,47
2018,-0.063392167,51.55224629,Hackney,Other Notifiable Offences,483
2018,-0.063392167,51.55224629,Hackney,Robbery,1573
2018,-0.063392167,51.55224629,Hackney,Sexual Offences,725
2018,-0.063392167,51.55224629,Hackney,Theft and Handling,11823
2018,-0.063392167,51.55224629,Hackney,Violence Against The Person,9340
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Burglary,2277
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Criminal Damage,1253
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Drugs,919
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Fraud or Forgery,37
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Other Notifiable Offences,390
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Robbery,762
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Sexual Offences,420
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Theft and Handling,8778
2018,-0.221423779,51.49608552,Hammersmith and Fulham,Violence Against The Person,6505
2018,-0.107489086,51.5904085,Haringey,Burglary,3677
2018,-0.107489086,51.5904085,Haringey,Criminal Damage,2082
2018,-0.107489086,51.5904085,Haringey,Drugs,1307
2018,-0.107489086,51.5904085,Haringey,Fraud or Forgery,51
2018,-0.107489086,51.5904085,Haringey,Other Notifiable Offences,526
2018,-0.107489086,51.5904085,Haringey,Robbery,1809
2018,-0.107489086,51.5904085,Haringey,Sexual Offences,679
2018,-0.107489086,51.5904085,Haringey,Theft and Handling,11003
2018,-0.107489086,51.5904085,Haringey,Violence Against The Person,9419
2018,-0.34121755,51.59762886,Harrow,Burglary,2246
2018,-0.34121755,51.59762886,Harrow,Criminal Damage,1092
2018,-0.34121755,51.59762886,Harrow,Drugs,575
2018,-0.34121755,51.59762886,Harrow,Fraud or Forgery,27
2018,-0.34121755,51.59762886,Harrow,Other Notifiable Offences,291
2018,-0.34121755,51.59762886,Harrow,Robbery,362
2018,-0.34121755,51.59762886,Harrow,Sexual Offences,293
2018,-0.34121755,51.59762886,Harrow,Theft and Handling,4687
2018,-0.34121755,51.59762886,Harrow,Violence Against The Person,5059
2018,0.221167602,51.56436983,Havering,Burglary,2324
2018,0.221167602,51.56436983,Havering,Criminal Damage,1482
2018,0.221167602,51.56436983,Havering,Drugs,514
2018,0.221167602,51.56436983,Havering,Fraud or Forgery,22
2018,0.221167602,51.56436983,Havering,Other Notifiable Offences,398
2018,0.221167602,51.56436983,Havering,Robbery,670
2018,0.221167602,51.56436983,Havering,Sexual Offences,405
2018,0.221167602,51.56436983,Havering,Theft and Handling,6238
2018,0.221167602,51.56436983,Havering,Violence Against The Person,6335
2018,-0.44582914,51.54153292,Hillingdon,Burglary,2728
2018,-0.44582914,51.54153292,Hillingdon,Criminal Damage,2155
2018,-0.44582914,51.54153292,Hillingdon,Drugs,914
2018,-0.44582914,51.54153292,Hillingdon,Fraud or Forgery,53
2018,-0.44582914,51.54153292,Hillingdon,Other Notifiable Offences,1371
2018,-0.44582914,51.54153292,Hillingdon,Robbery,567
2018,-0.44582914,51.54153292,Hillingdon,Sexual Offences,551
2018,-0.44582914,51.54153292,Hillingdon,Theft and Handling,10467
2018,-0.44582914,51.54153292,Hillingdon,Violence Against The Person,8504
2018,-0.367126387,51.46840119,Hounslow,Burglary,2723
2018,-0.367126387,51.46840119,Hounslow,Criminal Damage,1993
2018,-0.367126387,51.46840119,Hounslow,Drugs,1210
2018,-0.367126387,51.46840119,Hounslow,Fraud or Forgery,30
2018,-0.367126387,51.46840119,Hounslow,Other Notifiable Offences,629
2018,-0.367126387,51.46840119,Hounslow,Robbery,658
2018,-0.367126387,51.46840119,Hounslow,Sexual Offences,581
2018,-0.367126387,51.46840119,Hounslow,Theft and Handling,8893
2018,-0.367126387,51.46840119,Hounslow,Violence Against The Person,8670
2018,-0.110522698,51.54864424,Islington,Burglary,3052
2018,-0.110522698,51.54864424,Islington,Criminal Damage,1667
2018,-0.110522698,51.54864424,Islington,Drugs,1219
2018,-0.110522698,51.54864424,Islington,Fraud or Forgery,49
2018,-0.110522698,51.54864424,Islington,Other Notifiable Offences,463
2018,-0.110522698,51.54864424,Islington,Robbery,1493
2018,-0.110522698,51.54864424,Islington,Sexual Offences,551
2018,-0.110522698,51.54864424,Islington,Theft and Handling,11664
2018,-0.110522698,51.54864424,Islington,Violence Against The Person,8068
2018,-0.192878281,51.501641,Kensington and Chelsea,Burglary,2395
2018,-0.192878281,51.501641,Kensington and Chelsea,Criminal Damage,1085
2018,-0.192878281,51.501641,Kensington and Chelsea,Drugs,1431
2018,-0.192878281,51.501641,Kensington and Chelsea,Fraud or Forgery,49
2018,-0.192878281,51.501641,Kensington and Chelsea,Other Notifiable Offences,314
2018,-0.192878281,51.501641,Kensington and Chelsea,Robbery,712
2018,-0.192878281,51.501641,Kensington and Chelsea,Sexual Offences,377
2018,-0.192878281,51.501641,Kensington and Chelsea,Theft and Handling,9539
2018,-0.192878281,51.501641,Kensington and Chelsea,Violence Against The Person,5285
2018,-0.286839936,51.38778202,Kingston upon Thames,Burglary,1216
2018,-0.286839936,51.38778202,Kingston upon Thames,Criminal Damage,940
2018,-0.286839936,51.38778202,Kingston upon Thames,Drugs,409
2018,-0.286839936,51.38778202,Kingston upon Thames,Fraud or Forgery,18
2018,-0.286839936,51.38778202,Kingston upon Thames,Other Notifiable Offences,208
2018,-0.286839936,51.38778202,Kingston upon Thames,Robbery,240
2018,-0.286839936,51.38778202,Kingston upon Thames,Sexual Offences,287
2018,-0.286839936,51.38778202,Kingston upon Thames,Theft and Handling,4690
2018,-0.286839936,51.38778202,Kingston upon Thames,Violence Against The Person,3887
2018,-0.118211164,51.45327427,Lambeth,Burglary,3885
2018,-0.118211164,51.45327427,Lambeth,Criminal Damage,2401
2018,-0.118211164,51.45327427,Lambeth,Drugs,2090
2018,-0.118211164,51.45327427,Lambeth,Fraud or Forgery,43
2018,-0.118211164,51.45327427,Lambeth,Other Notifiable Offences,627
2018,-0.118211164,51.45327427,Lambeth,Robbery,1326
2018,-0.118211164,51.45327427,Lambeth,Sexual Offences,934
2018,-0.118211164,51.45327427,Lambeth,Theft and Handling,12453
2018,-0.118211164,51.45327427,Lambeth,Violence Against The Person,10625
2018,-0.020113188,51.44814353,Lewisham,Burglary,3052
2018,-0.020113188,51.44814353,Lewisham,Criminal Damage,2244
2018,-0.020113188,51.44814353,Lewisham,Drugs,1257
2018,-0.020113188,51.44814353,Lewisham,Fraud or Forgery,46
2018,-0.020113188,51.44814353,Lewisham,Other Notifiable Offences,550
2018,-0.020113188,51.44814353,Lewisham,Robbery,1036
2018,-0.020113188,51.44814353,Lewisham,Sexual Offences,662
2018,-0.020113188,51.44814353,Lewisham,Theft and Handling,7677
2018,-0.020113188,51.44814353,Lewisham,Violence Against The Person,9157
2018,-0.19734246,51.40994531,Merton,Burglary,1826
2018,-0.19734246,51.40994531,Merton,Criminal Damage,1164
2018,-0.19734246,51.40994531,Merton,Drugs,478
2018,-0.19734246,51.40994531,Merton,Fraud or Forgery,24
2018,-0.19734246,51.40994531,Merton,Other Notifiable Offences,310
2018,-0.19734246,51.40994531,Merton,Robbery,389
2018,-0.19734246,51.40994531,Merton,Sexual Offences,342
2018,-0.19734246,51.40994531,Merton,Theft and Handling,4750
2018,-0.19734246,51.40994531,Merton,Violence Against The Person,4495
2018,0.036251622,51.52833596,Newham,Burglary,3076
2018,0.036251622,51.52833596,Newham,Criminal Damage,2392
2018,0.036251622,51.52833596,Newham,Drugs,2034
2018,0.036251622,51.52833596,Newham,Fraud or Forgery,64
2018,0.036251622,51.52833596,Newham,Other Notifiable Offences,770
2018,0.036251622,51.52833596,Newham,Robbery,1776
2018,0.036251622,51.52833596,Newham,Sexual Offences,813
2018,0.036251622,51.52833596,Newham,Theft and Handling,13713
2018,0.036251622,51.52833596,Newham,Violence Against The Person,10592
2018,0.075695705,51.58549606,Redbridge,Burglary,3432
2018,0.075695705,51.58549606,Redbridge,Criminal Damage,1597
2018,0.075695705,51.58549606,Redbridge,Drugs,655
2018,0.075695705,51.58549606,Redbridge,Fraud or Forgery,22
2018,0.075695705,51.58549606,Redbridge,Other Notifiable Offences,373
2018,0.075695705,51.58549606,Redbridge,Robbery,1038
2018,0.075695705,51.58549606,Redbridge,Sexual Offences,482
2018,0.075695705,51.58549606,Redbridge,Theft and Handling,8273
2018,0.075695705,51.58549606,Redbridge,Violence Against The Person,7262
2018,-0.313109722,51.44213678,Richmond upon Thames,Burglary,2101
2018,-0.313109722,51.44213678,Richmond upon Thames,Criminal Damage,1099
2018,-0.313109722,51.44213678,Richmond upon Thames,Drugs,271
2018,-0.313109722,51.44213678,Richmond upon Thames,Fraud or Forgery,12
2018,-0.313109722,51.44213678,Richmond upon Thames,Other Notifiable Offences,204
2018,-0.313109722,51.44213678,Richmond upon Thames,Robbery,346
2018,-0.313109722,51.44213678,Richmond upon Thames,Sexual Offences,268
2018,-0.313109722,51.44213678,Richmond upon Thames,Theft and Handling,4814
2018,-0.313109722,51.44213678,Richmond upon Thames,Violence Against The Person,3576
2018,-0.074562705,51.47311693,Southwark,Burglary,3603
2018,-0.074562705,51.47311693,Southwark,Criminal Damage,2366
2018,-0.074562705,51.47311693,Southwark,Drugs,1892
2018,-0.074562705,51.47311693,Southwark,Fraud or Forgery,48
2018,-0.074562705,51.47311693,Southwark,Other Notifiable Offences,592
2018,-0.074562705,51.47311693,Southwark,Robbery,1776
2018,-0.074562705,51.47311693,Southwark,Sexual Offences,836
2018,-0.074562705,51.47311693,Southwark,Theft and Handling,13529
2018,-0.074562705,51.47311693,Southwark,Violence Against The Person,10621
2018,-0.177442606,51.36209146,Sutton,Burglary,1488
2018,-0.177442606,51.36209146,Sutton,Criminal Damage,1196
2018,-0.177442606,51.36209146,Sutton,Drugs,344
2018,-0.177442606,51.36209146,Sutton,Fraud or Forgery,6
2018,-0.177442606,51.36209146,Sutton,Other Notifiable Offences,279
2018,-0.177442606,51.36209146,Sutton,Robbery,320
2018,-0.177442606,51.36209146,Sutton,Sexual Offences,270
2018,-0.177442606,51.36209146,Sutton,Theft and Handling,3773
2018,-0.177442606,51.36209146,Sutton,Violence Against The Person,4387
2018,-0.035755196,51.51712534,Tower Hamlets,Burglary,3677
2018,-0.035755196,51.51712534,Tower Hamlets,Criminal Damage,2130
2018,-0.035755196,51.51712534,Tower Hamlets,Drugs,2066
2018,-0.035755196,51.51712534,Tower Hamlets,Fraud or Forgery,46
2018,-0.035755196,51.51712534,Tower Hamlets,Other Notifiable Offences,704
2018,-0.035755196,51.51712534,Tower Hamlets,Robbery,1522
2018,-0.035755196,51.51712534,Tower Hamlets,Sexual Offences,702
2018,-0.035755196,51.51712534,Tower Hamlets,Theft and Handling,11420
2018,-0.035755196,51.51712534,Tower Hamlets,Violence Against The Person,10508
2018,-0.012739664,51.59412072,Waltham Forest,Burglary,2718
2018,-0.012739664,51.59412072,Waltham Forest,Criminal Damage,1663
2018,-0.012739664,51.59412072,Waltham Forest,Drugs,1152
2018,-0.012739664,51.59412072,Waltham Forest,Fraud or Forgery,31
2018,-0.012739664,51.59412072,Waltham Forest,Other Notifiable Offences,476
2018,-0.012739664,51.59412072,Waltham Forest,Robbery,982
2018,-0.012739664,51.59412072,Waltham Forest,Sexual Offences,484
2018,-0.012739664,51.59412072,Waltham Forest,Theft and Handling,8270
2018,-0.012739664,51.59412072,Waltham Forest,Violence Against The Person,7627
2018,-0.186568805,51.45127296,Wandsworth,Burglary,3331
2018,-0.186568805,51.45127296,Wandsworth,Criminal Damage,1761
2018,-0.186568805,51.45127296,Wandsworth,Drugs,678
2018,-0.186568805,51.45127296,Wandsworth,Fraud or Forgery,42
2018,-0.186568805,51.45127296,Wandsworth,Other Notifiable Offences,523
2018,-0.186568805,51.45127296,Wandsworth,Robbery,850
2018,-0.186568805,51.45127296,Wandsworth,Sexual Offences,664
2018,-0.186568805,51.45127296,Wandsworth,Theft and Handling,9510
2018,-0.186568805,51.45127296,Wandsworth,Violence Against The Person,8037
2018,-0.161087673,51.51378932,Westminster,Burglary,4783
2018,-0.161087673,51.51378932,Westminster,Criminal Damage,2305
2018,-0.161087673,51.51378932,Westminster,Drugs,1862
2018,-0.161087673,51.51378932,Westminster,Fraud or Forgery,79
2018,-0.161087673,51.51378932,Westminster,Other Notifiable Offences,756
2018,-0.161087673,51.51378932,Westminster,Robbery,3133
2018,-0.161087673,51.51378932,Westminster,Sexual Offences,975
2018,-0.161087673,51.51378932,Westminster,Theft and Handling,35317
2018,-0.161087673,51.51378932,Westminster,Violence Against The Person,13011
